company_code,news_id,sentiment_score,sentiment_level
ADM,25488,-0.179232,Somewhat-Bearish
ADM,25489,0.258276,Somewhat-Bullish
ADM,25490,0.000000,Neutral
ADM,25491,0.188957,Somewhat-Bullish
META,25492,0.000000,Neutral
ADM,25492,0.106395,Neutral
ADM,25493,0.260081,Somewhat-Bullish
ADM,25494,0.181430,Somewhat-Bullish
ADM,25495,0.181908,Somewhat-Bullish
ADM,25496,0.069905,Neutral
GS,25497,0.096784,Neutral
ADM,25497,0.285400,Somewhat-Bullish
ADM,25498,0.213308,Somewhat-Bullish
ADM,25499,0.228037,Somewhat-Bullish
ADM,25500,0.114961,Neutral
DD,25501,0.045783,Neutral
ADM,25501,0.045783,Neutral
ADM,25502,0.187299,Somewhat-Bullish
ADM,25503,0.057967,Neutral
ADM,25504,0.069905,Neutral
GIS,25505,-0.086672,Neutral
COST,25505,-0.152248,Somewhat-Bearish
KO,25505,0.078060,Neutral
ADM,25505,-0.082194,Neutral
CMG,25505,0.043105,Neutral
WMT,25505,-0.152248,Somewhat-Bearish
ADM,25506,0.098237,Neutral
KO,25507,-0.033064,Neutral
ADM,25507,-0.041923,Neutral
TSN,25507,-0.029074,Neutral
DPZ,25507,-0.051173,Neutral
GIS,25507,-0.075799,Neutral
COST,25507,0.013103,Neutral
PEP,25507,-0.047119,Neutral
CMG,25507,0.035060,Neutral
WMT,25507,-0.054155,Neutral
UAL,25508,-0.007007,Neutral
ADM,25508,0.061006,Neutral
FFIV,25508,0.000000,Neutral
PFE,25508,0.000000,Neutral
MSFT,25508,0.083660,Neutral
TSLA,25508,0.000000,Neutral
MA,25508,0.000000,Neutral
SBUX,25508,0.000000,Neutral
QCOM,25508,0.000000,Neutral
AMD,25508,0.000000,Neutral
UPS,25508,0.000000,Neutral
NUE,25508,0.000000,Neutral
META,25508,0.000000,Neutral
MO,25508,0.000000,Neutral
GM,25508,0.000000,Neutral
SMCI,25508,0.000000,Neutral
BMY,25508,0.000000,Neutral
XOM,25508,0.000000,Neutral
RCL,25508,0.000000,Neutral
BA,25508,-0.005884,Neutral
ADM,25509,0.104228,Neutral
META,25510,0.000000,Neutral
ADM,25510,0.233332,Somewhat-Bullish
GOOG,25511,0.294393,Somewhat-Bullish
HUM,25511,-0.166100,Somewhat-Bearish
META,25511,0.218425,Somewhat-Bullish
NVDA,25511,0.312372,Somewhat-Bullish
AAPL,25511,0.210761,Somewhat-Bullish
ADM,25511,-0.166100,Somewhat-Bearish
MSFT,25511,0.274766,Somewhat-Bullish
TSLA,25511,0.083558,Neutral
AMD,25511,-0.081834,Neutral
LLY,25511,0.185532,Somewhat-Bullish
AMZN,25511,0.246411,Somewhat-Bullish
BA,25511,-0.166100,Somewhat-Bearish
GOOG,25512,0.030739,Neutral
META,25512,0.045248,Neutral
ANET,25512,0.045248,Neutral
ADM,25512,0.145869,Neutral
ADM,25513,0.155473,Somewhat-Bullish
ADM,25514,0.305826,Somewhat-Bullish
KLAC,25515,0.305533,Somewhat-Bullish
TMUS,25515,-0.087308,Neutral
NOC,25515,0.003925,Neutral
ADM,25515,-0.104335,Neutral
TSCO,25515,0.303794,Somewhat-Bullish
KEY,25515,-0.015170,Neutral
ADM,25516,0.181140,Somewhat-Bullish
ADM,25517,-0.094934,Neutral
STT,25517,0.000000,Neutral
ADM,25518,0.214715,Somewhat-Bullish
SPGI,25519,0.199010,Somewhat-Bullish
ADM,25519,0.370886,Bullish
ADM,25520,0.081355,Neutral
ADM,25521,0.324252,Somewhat-Bullish
ADM,25522,0.216025,Somewhat-Bullish
ADM,25523,0.006102,Neutral
GM,25523,-0.183645,Somewhat-Bearish
ADM,25524,0.213308,Somewhat-Bullish
ADM,25525,-0.197730,Somewhat-Bearish
ADM,25526,0.183680,Somewhat-Bullish
GS,25527,0.073494,Neutral
ADM,25527,0.190485,Somewhat-Bullish
IFF,25528,0.130295,Neutral
ADM,25528,0.051013,Neutral
DD,25529,0.000000,Neutral
ADM,25529,0.168049,Somewhat-Bullish
ADM,25530,0.091017,Neutral
GILD,25530,-0.399008,Bearish
ADM,25531,-0.092826,Neutral
ADM,25532,0.010975,Neutral
ADM,25533,-0.144072,Neutral
NFLX,25534,0.000000,Neutral
VZ,25534,0.000000,Neutral
JNJ,25534,0.000000,Neutral
PG,25534,0.000000,Neutral
WBD,25534,-0.489041,Bearish
ADM,25534,0.095791,Neutral
NFLX,25535,0.122413,Neutral
UAL,25535,0.187385,Somewhat-Bullish
ADM,25535,-0.174056,Somewhat-Bearish
ADM,25536,0.085069,Neutral
MSFT,25537,0.117680,Neutral
NFLX,25537,0.000000,Neutral
NVDA,25537,0.212370,Somewhat-Bullish
ABT,25537,0.000000,Neutral
TSLA,25537,0.000000,Neutral
JNJ,25537,0.000000,Neutral
SPGI,25537,0.043220,Neutral
ADM,25537,0.010699,Neutral
ADM,25538,0.372912,Bullish
ADM,25539,0.123135,Neutral
ADM,25540,0.064701,Neutral
ADM,25541,0.063245,Neutral
ADM,25542,0.066922,Neutral
ADM,25543,0.198200,Somewhat-Bullish
ADM,25544,0.062147,Neutral
GILD,25544,-0.243344,Somewhat-Bearish
ADM,25545,0.025881,Neutral
TSLA,25546,-0.315265,Somewhat-Bearish
MS,25546,0.081170,Neutral
WDC,25546,0.114920,Neutral
AMD,25546,0.000000,Neutral
ADM,25546,-0.174789,Somewhat-Bearish
GILD,25546,-0.180388,Somewhat-Bearish
IVZ,25546,0.198549,Somewhat-Bullish
ADM,25547,0.106872,Neutral
GILD,25547,-0.254413,Somewhat-Bearish
MPC,25548,0.277384,Somewhat-Bullish
ADM,25548,0.110176,Neutral
ADM,25549,0.126298,Neutral
ADM,25550,0.152184,Somewhat-Bullish
ADM,25551,0.166270,Somewhat-Bullish
ADM,25552,0.222596,Somewhat-Bullish
NVDA,25553,0.053607,Neutral
TSLA,25553,0.067927,Neutral
MS,25553,0.067231,Neutral
SMCI,25553,0.101931,Neutral
ADM,25553,-0.134869,Neutral
GILD,25553,-0.083338,Neutral
IVZ,25553,0.361319,Bullish
BA,25553,0.086912,Neutral
ADM,25554,-0.232818,Somewhat-Bearish
ADM,25555,-0.031452,Neutral
ADM,25556,0.174015,Somewhat-Bullish
C,25557,0.340656,Somewhat-Bullish
ADSK,25557,0.208325,Somewhat-Bullish
MS,25557,0.251857,Somewhat-Bullish
DDOG,25557,0.232632,Somewhat-Bullish
ADM,25557,0.003952,Neutral
GS,25557,0.069736,Neutral
UBER,25557,0.232632,Somewhat-Bullish
NFLX,25558,0.087411,Neutral
UAL,25558,0.000000,Neutral
TSLA,25558,0.087411,Neutral
INTC,25558,0.087411,Neutral
ADM,25558,-0.036603,Neutral
IVZ,25558,0.218305,Somewhat-Bullish
UAL,25559,-0.065381,Neutral
ADM,25559,0.028772,Neutral
JPM,25559,-0.046324,Neutral
NFLX,25560,0.000000,Neutral
ADM,25560,-0.086912,Neutral
TSLA,25560,0.000000,Neutral
MS,25560,-0.173565,Somewhat-Bearish
ADM,25561,0.086905,Neutral
ADM,25562,-0.007888,Neutral
ADM,25563,0.000000,Neutral
WM,25563,0.284606,Somewhat-Bullish
ADM,25564,0.189512,Somewhat-Bullish
ADM,25565,-0.075419,Neutral
ADM,25566,0.174016,Somewhat-Bullish
GOOG,25567,0.000000,Neutral
ADM,25567,0.263412,Somewhat-Bullish
WM,25567,0.086199,Neutral
ADM,25568,0.130081,Neutral
ADM,25569,0.080209,Neutral
ADM,25570,0.261693,Somewhat-Bullish
ADM,25571,0.525697,Bullish
SYY,25571,0.136015,Neutral
ADM,25572,0.000000,Neutral
ADM,25573,0.161788,Somewhat-Bullish
META,25574,0.000000,Neutral
ADM,25574,0.000000,Neutral
ADM,25575,0.259707,Somewhat-Bullish
KO,25576,0.214402,Somewhat-Bullish
JNJ,25576,0.265317,Somewhat-Bullish
PG,25576,0.265317,Somewhat-Bullish
ADM,25576,0.000000,Neutral
ADM,25577,0.180000,Somewhat-Bullish
ADM,25578,0.149653,Neutral
GOOG,25579,0.000000,Neutral
META,25579,0.000000,Neutral
ADM,25579,-0.074582,Neutral
ADM,25580,0.173105,Somewhat-Bullish
ADM,25581,0.119877,Neutral
ADM,25582,0.162155,Somewhat-Bullish
ADM,25583,0.242506,Somewhat-Bullish
ADM,25584,0.065000,Neutral
SBUX,25585,-0.148704,Neutral
ADM,25585,-0.097620,Neutral
DD,25586,0.000000,Neutral
GIS,25586,0.000000,Neutral
ADM,25586,0.000000,Neutral
PEP,25586,0.000000,Neutral
ADM,25587,0.514796,Bullish
ADM,25588,0.000000,Neutral
PEP,25588,0.000000,Neutral
KR,25588,0.000000,Neutral
ADM,25589,0.157885,Somewhat-Bullish
ADM,25590,0.231387,Somewhat-Bullish
ADM,25591,0.149563,Neutral
ADM,25592,0.222264,Somewhat-Bullish
ADM,25593,0.378702,Bullish
ADM,25594,0.208831,Somewhat-Bullish
GOOG,25595,0.000000,Neutral
ADM,25595,0.088440,Neutral
ADM,25596,0.155473,Somewhat-Bullish
GIS,25597,0.048415,Neutral
ADM,25597,0.048415,Neutral
ADM,25598,0.273951,Somewhat-Bullish
ADM,25599,0.142407,Neutral
ADM,25600,0.373288,Bullish
META,25601,0.000000,Neutral
ADM,25601,-0.026612,Neutral
ADM,25602,0.367849,Bullish
JPM,25602,0.042020,Neutral
MS,25602,0.042020,Neutral
ADM,25603,0.367808,Bullish
ADM,25604,0.792722,Bullish
ADM,25605,0.049280,Neutral
ADM,25606,0.000000,Neutral
ADM,25607,0.363217,Bullish
ADM,25608,0.138268,Neutral
ADM,25609,0.204672,Somewhat-Bullish
ADM,25610,0.428374,Bullish
ADM,25611,0.097295,Neutral
DD,25612,0.000000,Neutral
META,25612,0.000000,Neutral
EMN,25612,0.000000,Neutral
ADM,25612,0.144477,Neutral
ADM,25613,0.083749,Neutral
ADM,25614,0.224878,Somewhat-Bullish
ADM,25615,0.112960,Neutral
ADM,25616,-0.069514,Neutral
IFF,25617,0.000000,Neutral
ADM,25617,0.000000,Neutral
ADM,25618,0.046911,Neutral
ADM,25619,0.000000,Neutral
CAH,25619,0.091234,Neutral
GE,25619,0.122134,Neutral
ADM,25620,0.283157,Somewhat-Bullish
ABBV,25620,0.484745,Bullish
CAH,25620,0.414656,Bullish
ADM,25621,0.175124,Somewhat-Bullish
CTVA,25621,0.143494,Neutral
ADM,25622,0.205205,Somewhat-Bullish
CTVA,25622,0.104342,Neutral
ADM,25623,0.088802,Neutral
CF,25624,0.092396,Neutral
CTVA,25624,0.092396,Neutral
ADM,25624,0.092396,Neutral
TGT,25625,0.060025,Neutral
KO,25625,0.073002,Neutral
IFF,25625,0.073002,Neutral
ADM,25625,0.073002,Neutral
PFE,25625,0.073002,Neutral
GIS,25625,0.073002,Neutral
ABT,25625,0.073002,Neutral
PEP,25625,0.073002,Neutral
WMT,25625,0.068018,Neutral
ADM,25626,0.098969,Neutral
ADM,25627,0.223441,Somewhat-Bullish
MPC,25628,0.064472,Neutral
ADM,25628,0.239063,Somewhat-Bullish
BG,25628,0.202047,Somewhat-Bullish
ADM,25629,0.386944,Bullish
ADM,25630,0.048035,Neutral
SBUX,25631,0.062499,Neutral
ADM,25631,0.109334,Neutral
ADM,25632,0.081090,Neutral
ADM,25633,0.072969,Neutral
ADM,25634,0.028991,Neutral
GIS,25635,0.070581,Neutral
HRL,25635,0.068796,Neutral
KHC,25635,0.059321,Neutral
ADM,25635,0.000000,Neutral
K,25635,0.057968,Neutral
TSN,25635,0.105989,Neutral
GIS,25636,0.038491,Neutral
KO,25636,0.038491,Neutral
CAG,25636,-0.118980,Neutral
ADM,25636,0.038491,Neutral
PEP,25636,0.038491,Neutral
HSY,25636,0.038491,Neutral
DD,25637,0.031007,Neutral
GIS,25637,0.031007,Neutral
ADM,25637,0.031007,Neutral
BG,25638,0.000000,Neutral
ADM,25638,0.140676,Neutral
ADM,25639,0.386944,Bullish
DD,25640,0.118711,Neutral
GIS,25640,0.118711,Neutral
ADM,25640,0.118711,Neutral
PEP,25640,0.118711,Neutral
ADM,25641,0.371294,Bullish
IFF,25642,0.000000,Neutral
ADM,25642,0.000000,Neutral
ADM,25643,0.059000,Neutral
MDLZ,25644,0.018224,Neutral
HRL,25644,0.018224,Neutral
KO,25644,0.018224,Neutral
KHC,25644,0.018224,Neutral
CAG,25644,0.018224,Neutral
ADM,25644,0.018224,Neutral
TSN,25644,0.018224,Neutral
GIS,25644,0.018224,Neutral
ABT,25644,0.018224,Neutral
CPB,25644,0.018224,Neutral
PEP,25644,0.018224,Neutral
TT,25645,0.015911,Neutral
HON,25645,0.015911,Neutral
ADM,25645,0.000000,Neutral
EMR,25645,0.015911,Neutral
JCI,25645,0.015911,Neutral
ABT,25645,0.000000,Neutral
ABT,25646,0.000000,Neutral
ADM,25646,0.000000,Neutral
PFE,25646,0.000000,Neutral
META,25647,0.000000,Neutral
CSCO,25647,0.015770,Neutral
CVX,25647,0.055213,Neutral
KO,25647,0.146232,Neutral
BG,25647,-0.078740,Neutral
GM,25647,0.191094,Somewhat-Bullish
HON,25647,-0.078740,Neutral
ADM,25647,0.080638,Neutral
ABBV,25647,0.055213,Neutral
MSFT,25647,0.045234,Neutral
HAL,25647,0.080638,Neutral
MA,25647,-0.072349,Neutral
XOM,25647,0.055213,Neutral
AMZN,25647,0.007185,Neutral
BA,25647,0.000000,Neutral
NUE,25647,0.132851,Neutral
ADM,25648,-0.196212,Somewhat-Bearish
ADM,25649,-0.064649,Neutral
KO,25650,0.108511,Neutral
ADM,25650,0.188480,Somewhat-Bullish
GM,25650,0.213313,Somewhat-Bullish
KO,25651,0.095987,Neutral
ADM,25651,0.151520,Somewhat-Bullish
GM,25651,0.151520,Somewhat-Bullish
ADM,25652,0.122327,Neutral
CTVA,25652,0.000000,Neutral
ADM,25653,0.345567,Somewhat-Bullish
ADM,25654,0.056324,Neutral
ADM,25655,0.454384,Bullish
ADM,25656,0.335304,Somewhat-Bullish
ADM,25657,0.042776,Neutral
DD,25658,-0.047829,Neutral
ADM,25658,-0.047829,Neutral
ADM,25659,0.000000,Neutral
PFE,25659,-0.100479,Neutral
TSLA,25659,-0.182444,Somewhat-Bearish
MA,25659,0.000000,Neutral
ORLY,25659,-0.172658,Somewhat-Bearish
STX,25659,0.000000,Neutral
NSC,25659,0.000000,Neutral
META,25659,0.000000,Neutral
MO,25659,0.000000,Neutral
NOC,25659,0.000000,Neutral
BSX,25659,0.000000,Neutral
PKG,25659,0.000000,Neutral
EW,25659,-0.172658,Somewhat-Bearish
XOM,25659,0.000000,Neutral
RCL,25659,0.000000,Neutral
CHTR,25659,0.000000,Neutral
HPE,25659,-0.182444,Somewhat-Bearish
VZ,25659,0.000000,Neutral
F,25659,0.000000,Neutral
HPQ,25659,-0.168580,Somewhat-Bearish
TXN,25659,0.000000,Neutral
MSFT,25659,0.065554,Neutral
PHM,25659,0.000000,Neutral
IBM,25659,-0.172658,Somewhat-Bearish
LLY,25659,-0.100479,Neutral
COF,25659,0.000000,Neutral
GD,25659,0.000000,Neutral
GE,25659,0.000000,Neutral
KLAC,25659,-0.172658,Somewhat-Bearish
GOOG,25659,0.000000,Neutral
KO,25659,0.000000,Neutral
GM,25659,0.000000,Neutral
CL,25659,0.000000,Neutral
LUV,25659,0.000000,Neutral
BMY,25659,0.000000,Neutral
TMUS,25659,0.000000,Neutral
HAL,25659,0.000000,Neutral
INTC,25659,0.000000,Neutral
AMZN,25659,0.000000,Neutral
ODFL,25659,0.000000,Neutral
DD,25660,0.153852,Somewhat-Bullish
GIS,25660,0.153852,Somewhat-Bullish
ADM,25660,0.153852,Somewhat-Bullish
PEP,25660,0.153852,Somewhat-Bullish
ADM,25661,-0.114029,Neutral
ADM,25662,0.084588,Neutral
ADM,25663,0.088833,Neutral
CL,25664,0.134830,Neutral
ADM,25664,0.256404,Somewhat-Bullish
HSY,25664,0.142816,Neutral
ADM,25665,0.012114,Neutral
ADM,25666,0.340209,Somewhat-Bullish
ADM,25667,0.206867,Somewhat-Bullish
ADM,25668,0.226000,Somewhat-Bullish
WMT,25668,0.000000,Neutral
ADM,25669,-0.031145,Neutral
ADM,25670,0.310593,Somewhat-Bullish
ADM,25671,0.128173,Neutral
CAH,25671,0.179590,Somewhat-Bullish
ADM,25672,0.111811,Neutral
STT,25672,-0.027003,Neutral
ADM,25673,0.386944,Bullish
ADM,25674,0.000000,Neutral
ADM,25675,0.293112,Somewhat-Bullish
BG,25676,0.000000,Neutral
ADM,25676,0.168162,Somewhat-Bullish
ADM,25677,0.014053,Neutral
PPG,25678,0.096116,Neutral
EMN,25678,0.096116,Neutral
ADM,25678,0.096116,Neutral
ADM,25679,0.225962,Somewhat-Bullish
ADM,25680,0.386944,Bullish
ADM,25681,0.360196,Bullish
META,25682,0.000000,Neutral
KHC,25682,-0.142206,Neutral
IFF,25682,-0.142206,Neutral
ADM,25682,0.144075,Neutral
ADM,25683,0.149816,Neutral
ABT,25683,0.149816,Neutral
ADM,25684,0.321111,Somewhat-Bullish
ANET,25685,0.303260,Somewhat-Bullish
ANET,25686,0.226251,Somewhat-Bullish
NVDA,25687,0.086017,Neutral
ANET,25687,0.086017,Neutral
CSCO,25687,0.169956,Somewhat-Bullish
ANET,25688,0.871607,Bullish
NVDA,25689,0.208866,Somewhat-Bullish
ANET,25689,0.226674,Somewhat-Bullish
AVGO,25689,-0.085992,Neutral
CSCO,25689,0.355558,Bullish
HPQ,25689,0.182700,Somewhat-Bullish
HPE,25689,0.189806,Somewhat-Bullish
DELL,25689,0.214940,Somewhat-Bullish
HPQ,25690,0.189569,Somewhat-Bullish
ANET,25690,0.359002,Bullish
CSCO,25690,0.220624,Somewhat-Bullish
HPE,25690,0.189569,Somewhat-Bullish
ANET,25691,0.116486,Neutral
MSFT,25692,0.156497,Somewhat-Bullish
ANET,25692,0.000000,Neutral
MSFT,25693,0.157600,Somewhat-Bullish
ANET,25693,0.132685,Neutral
MSFT,25694,0.057368,Neutral
META,25694,0.057368,Neutral
ANET,25694,0.168431,Somewhat-Bullish
MS,25694,-0.013195,Neutral
ANET,25695,0.298417,Somewhat-Bullish
MSFT,25696,-0.121194,Neutral
META,25696,-0.121194,Neutral
SPGI,25696,0.124661,Neutral
ANET,25696,0.186932,Somewhat-Bullish
ANET,25697,0.384444,Bullish
ANET,25698,0.206488,Somewhat-Bullish
ANET,25699,0.070085,Neutral
GOOG,25700,0.141981,Neutral
META,25700,0.174501,Somewhat-Bullish
UAL,25700,0.147433,Neutral
ANET,25700,0.184655,Somewhat-Bullish
DASH,25700,0.147433,Neutral
ANET,25701,0.379919,Bullish
ANET,25702,0.071839,Neutral
HPQ,25703,-0.058464,Neutral
ANET,25703,0.211885,Somewhat-Bullish
CSCO,25703,0.078056,Neutral
HPE,25703,-0.044298,Neutral
HPQ,25704,0.103422,Neutral
ANET,25704,0.118556,Neutral
AVGO,25704,0.114663,Neutral
CSCO,25704,0.139714,Neutral
HPE,25704,0.224607,Somewhat-Bullish
MSFT,25705,0.058898,Neutral
META,25705,0.058898,Neutral
ANET,25705,0.265409,Somewhat-Bullish
MS,25705,0.042930,Neutral
ANET,25706,0.047487,Neutral
ANET,25707,0.440815,Bullish
MSFT,25708,0.042008,Neutral
ANET,25708,0.264802,Somewhat-Bullish
ANET,25709,0.220115,Somewhat-Bullish
ANET,25710,0.413444,Bullish
ANET,25711,0.107613,Neutral
IVZ,25711,0.148152,Neutral
STX,25711,0.107613,Neutral
WDC,25711,0.107613,Neutral
ANET,25712,0.254722,Somewhat-Bullish
ANET,25713,0.121701,Neutral
ANET,25714,0.215743,Somewhat-Bullish
PLTR,25714,0.309003,Somewhat-Bullish
ANET,25715,-0.053244,Neutral
AVGO,25715,-0.036603,Neutral
DLR,25715,0.149559,Neutral
EQIX,25715,0.013278,Neutral
SMCI,25715,0.000000,Neutral
ANET,25716,0.155809,Somewhat-Bullish
NVDA,25717,0.044031,Neutral
ANET,25717,0.485720,Bullish
MSFT,25718,0.134145,Neutral
META,25718,0.055373,Neutral
NVDA,25718,0.233605,Somewhat-Bullish
ANET,25718,0.254444,Somewhat-Bullish
CSCO,25718,0.120884,Neutral
ANET,25719,-0.136789,Neutral
ANET,25720,0.305825,Somewhat-Bullish
ANET,25721,0.283141,Somewhat-Bullish
QCOM,25721,0.362610,Bullish
NVDA,25722,0.283960,Somewhat-Bullish
ANET,25722,0.363108,Bullish
AVGO,25722,0.363108,Bullish
CSCO,25722,0.603234,Bullish
ANET,25723,0.127120,Neutral
GOOG,25724,0.144517,Neutral
META,25724,0.046230,Neutral
NVDA,25724,0.270326,Somewhat-Bullish
ANET,25724,0.146558,Neutral
AVGO,25724,0.219391,Somewhat-Bullish
HPQ,25724,0.046230,Neutral
HPE,25724,0.046230,Neutral
MSFT,25725,0.057582,Neutral
META,25725,0.057582,Neutral
ANET,25725,0.325495,Somewhat-Bullish
MS,25725,0.054867,Neutral
META,25726,-0.006959,Neutral
NVDA,25726,0.286177,Somewhat-Bullish
ANET,25726,0.241981,Somewhat-Bullish
AVGO,25726,0.409840,Bullish
QCOM,25726,0.208298,Somewhat-Bullish
DELL,25726,0.241981,Somewhat-Bullish
WMT,25726,0.241981,Somewhat-Bullish
JBL,25727,0.344624,Somewhat-Bullish
ANET,25727,0.239245,Somewhat-Bullish
ANET,25728,0.379919,Bullish
ANET,25729,0.308136,Somewhat-Bullish
HPQ,25730,0.069725,Neutral
MSFT,25730,0.179257,Somewhat-Bullish
NVDA,25730,0.115887,Neutral
ANET,25730,0.112213,Neutral
HPE,25730,0.257029,Somewhat-Bullish
NVDA,25731,0.129208,Neutral
UAL,25731,0.129208,Neutral
ANET,25731,0.129208,Neutral
IVZ,25731,0.225925,Somewhat-Bullish
NVDA,25732,0.411409,Bullish
ANET,25732,0.351080,Bullish
ANET,25733,0.223086,Somewhat-Bullish
CRWD,25733,0.223086,Somewhat-Bullish
HWM,25733,0.311891,Somewhat-Bullish
ANET,25734,0.151085,Somewhat-Bullish
CRWD,25734,0.151085,Somewhat-Bullish
ANET,25735,0.097835,Neutral
HPQ,25736,0.173317,Somewhat-Bullish
MSFT,25736,0.079629,Neutral
GOOG,25736,0.079629,Neutral
ANET,25736,0.145141,Neutral
CSCO,25736,0.204274,Somewhat-Bullish
HPE,25736,0.145141,Neutral
NVDA,25737,0.149830,Neutral
ANET,25737,0.149830,Neutral
MSFT,25738,0.143401,Neutral
NFLX,25738,-0.149945,Neutral
ANET,25738,0.281965,Somewhat-Bullish
WFC,25738,0.007183,Neutral
NVDA,25739,0.160336,Somewhat-Bullish
ANET,25739,0.160336,Somewhat-Bullish
ANET,25740,0.470211,Bullish
ANET,25741,0.194510,Somewhat-Bullish
ANET,25742,-0.042316,Neutral
SMCI,25742,0.088447,Neutral
ANET,25743,0.329112,Somewhat-Bullish
ANET,25744,0.099324,Neutral
TEL,25744,0.178799,Somewhat-Bullish
GLW,25744,0.181112,Somewhat-Bullish
ANET,25745,0.405483,Bullish
CRWD,25745,0.329895,Somewhat-Bullish
ANET,25746,0.213683,Somewhat-Bullish
ANET,25747,0.043391,Neutral
ANET,25748,0.403539,Bullish
MSFT,25749,0.109701,Neutral
GOOG,25749,0.091185,Neutral
NVDA,25749,0.071781,Neutral
ANET,25749,0.080971,Neutral
CEG,25749,0.134692,Neutral
MSFT,25750,0.178805,Somewhat-Bullish
GOOG,25750,0.091319,Neutral
NVDA,25750,0.071930,Neutral
ANET,25750,0.129211,Neutral
CEG,25750,0.145873,Neutral
ANET,25751,-0.024048,Neutral
COST,25751,-0.057895,Neutral
AMZN,25752,0.122740,Neutral
ANET,25752,-0.042969,Neutral
ANET,25753,0.249993,Somewhat-Bullish
ANET,25754,0.195054,Somewhat-Bullish
ANET,25755,0.219704,Somewhat-Bullish
GLW,25755,0.172350,Somewhat-Bullish
ANET,25756,0.383138,Bullish
ANET,25757,0.103285,Neutral
AVGO,25757,0.103285,Neutral
ANET,25758,0.130541,Neutral
IVZ,25758,0.169334,Somewhat-Bullish
STX,25758,0.130541,Neutral
WDC,25758,0.130541,Neutral
MSFT,25759,0.072825,Neutral
META,25759,0.072825,Neutral
NVDA,25759,0.200478,Somewhat-Bullish
ANET,25759,0.123000,Neutral
SMCI,25759,0.123000,Neutral
ORCL,25759,0.072825,Neutral
AMZN,25759,0.072825,Neutral
ANET,25760,0.186110,Somewhat-Bullish
ANET,25761,-0.013629,Neutral
ANET,25762,0.373369,Bullish
HPQ,25763,0.110352,Neutral
NVDA,25763,0.229879,Somewhat-Bullish
ANET,25763,0.176722,Somewhat-Bullish
CSCO,25763,0.240538,Somewhat-Bullish
HPE,25763,0.231595,Somewhat-Bullish
NVDA,25764,0.253160,Somewhat-Bullish
ANET,25764,0.242457,Somewhat-Bullish
AVGO,25764,0.196077,Somewhat-Bullish
ANET,25765,-0.109930,Neutral
BSX,25765,-0.109930,Neutral
DLTR,25765,-0.109930,Neutral
AXON,25765,-0.109930,Neutral
GS,25765,-0.214056,Somewhat-Bearish
MOS,25765,-0.109930,Neutral
LULU,25765,-0.109930,Neutral
FANG,25765,-0.109930,Neutral
FTNT,25765,-0.109930,Neutral
SNPS,25765,-0.109930,Neutral
GEV,25765,-0.109930,Neutral
MCHP,25765,-0.109930,Neutral
DXCM,25765,-0.109930,Neutral
ANET,25766,0.443203,Bullish
ANET,25767,0.165688,Somewhat-Bullish
ANET,25768,0.455736,Bullish
UHS,25769,0.217922,Somewhat-Bullish
ANET,25769,0.092654,Neutral
ANET,25770,0.267187,Somewhat-Bullish
ANET,25771,0.072898,Neutral
C,25771,0.015001,Neutral
CSCO,25771,0.015001,Neutral
ANET,25772,0.072980,Neutral
C,25772,0.015009,Neutral
CSCO,25772,0.015009,Neutral
ANET,25773,0.228679,Somewhat-Bullish
NVDA,25774,0.074304,Neutral
ANET,25774,0.104626,Neutral
AVGO,25774,0.042230,Neutral
DECK,25774,0.095760,Neutral
SMCI,25774,0.095760,Neutral
IVZ,25774,0.132712,Neutral
ANET,25775,0.099278,Neutral
TEL,25775,0.155879,Somewhat-Bullish
GLW,25775,0.158901,Somewhat-Bullish
ANET,25776,0.154915,Somewhat-Bullish
ELV,25776,-0.002538,Neutral
ANET,25777,0.542411,Bullish
ANET,25778,0.202846,Somewhat-Bullish
ANET,25779,-0.053386,Neutral
HPQ,25780,0.208406,Somewhat-Bullish
ANET,25780,0.058088,Neutral
CSCO,25780,-0.022909,Neutral
HPE,25780,0.463376,Bullish
ANET,25781,0.400611,Bullish
ANET,25782,-0.034960,Neutral
SMCI,25782,-0.034960,Neutral
PWR,25782,0.015856,Neutral
ANET,25783,0.223193,Somewhat-Bullish
FFIV,25783,0.151145,Somewhat-Bullish
WDAY,25783,0.502391,Bullish
ANET,25784,0.385622,Bullish
MSFT,25785,0.064782,Neutral
META,25785,0.064782,Neutral
NVDA,25785,0.215075,Somewhat-Bullish
ANET,25785,0.269027,Somewhat-Bullish
AVGO,25785,0.144176,Neutral
ANET,25786,0.268983,Somewhat-Bullish
ANET,25787,-0.073211,Neutral
ANET,25788,0.565937,Bullish
CSCO,25788,0.242902,Somewhat-Bullish
MSFT,25789,0.165191,Somewhat-Bullish
GOOG,25789,0.042653,Neutral
ANET,25789,0.097000,Neutral
IBM,25789,0.063354,Neutral
IVZ,25790,0.226490,Somewhat-Bullish
ANET,25790,0.091939,Neutral
NEM,25790,0.091939,Neutral
MSFT,25791,0.058101,Neutral
META,25791,0.058101,Neutral
ANET,25791,0.218502,Somewhat-Bullish
MS,25791,0.041186,Neutral
NVDA,25792,0.234190,Somewhat-Bullish
ANET,25792,0.379499,Bullish
AVGO,25792,0.379499,Bullish
CSCO,25792,0.508461,Bullish
HPQ,25793,0.105871,Neutral
MSFT,25793,0.218058,Somewhat-Bullish
NVDA,25793,0.166248,Somewhat-Bullish
